"","Time (s)","Trial 1","Trial 2","Trial 3","Trial 4","Trial 5","Trial 6","Trial 7","Trial 8","Trial 9","Trial 10","Trial 11","Trial 12","Trial 13","Trial 14","Trial 15","Trial 16","Trial 17","Trial 18","Trial 19","Trial 20","Trial 21","Trial 22","Trial 23","Trial 24","Trial 25","Trial 26","Trial 27","Trial 28","Trial 29","Trial 30","Trial 31","Trial 32","Trial 33","Trial 34","Trial 35","Trial 36","Trial 37","Trial 38","Trial 39","Trial 40"
"159",158,0,2,2,1,1,1,0,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"160",159,2,1,2,2,3,1,1,1,0,1,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2
"161",160,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1
"162",161,1,2,2,1,2,2,1,1,2,2,1,2,1,1,0,2,1,2,1,1,2,1,1,1,0,2,1,2,1,2,1,1,1,1,2,0,1,1,1,2
"163",162,1,1,1,0,2,2,2,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,2,1,1,1
"164",163,1,2,1,2,2,1,1,2,1,0,0,2,2,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,0,1,2,0,1,1,1,1,1,1
"165",164,1,1,2,3,2,2,1,2,1,1,1,1,1,2,1,1,1,2,1,3,2,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,0,1
"166",165,0,1,2,1,1,1,1,2,0,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2
"167",166,1,2,2,1,2,1,1,2,2,0,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,0,2,1,2,2
"168",167,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2
"169",168,1,2,2,1,2,2,2,1,2,1,2,2,2,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1
"170",169,1,2,0,2,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,2
"171",170,1,1,3,2,2,2,1,2,1,0,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,3,2,2,1,2,2,0,1,1,1,0,2,2,2,1
"172",171,1,2,1,0,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,0,1,2,1,2,1,1,0,1,1
"173",172,2,2,2,2,2,2,3,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,0,1,1,2,1,2,1,1,1,1,2,2,1
"174",173,0,0,2,1,1,1,1,3,2,0,1,2,1,2,1,1,1,1,0,1,2,2,2,1,2,1,2,1,1,0,2,1,1,2,1,2,1,1,1,2
"175",174,1,2,1,1,1,2,1,2,1,1,1,1,1,0,1,0,1,2,3,1,1,1,2,1,1,1,2,1,1,1,1,0,3,2,3,1,2,1,2,1
"176",175,1,2,1,0,2,1,2,1,2,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,0
"177",176,2,2,1,2,1,1,2,1,2,0,0,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,3,1,1,1,2,2,1,2,1,1,2,1,2,1
"178",177,1,2,1,1,2,3,0,2,1,1,3,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,0,1,1,2,1,2,2,2,2,2,2
"179",178,1,1,2,2,2,1,2,1,0,2,1,2,1,1,2,1,2,1,2,1,1,2,2,0,3,2,2,0,1,1,1,0,1,1,2,0,2,1,1,1
"180",179,0,2,2,1,1,1,1,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,3,2,0,1,1
"181",180,2,2,2,2,2,3,2,1,2,2,1,2,1,1,2,1,0,2,1,1,2,1,1,2,1,1,1,0,1,1,1,1,1,2,2,1,1,1,1,2
"182",181,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,3,0,2,2,2,2,0,1,2,1,1,1,2,2,1,1,1,2,2,2,2,1
"183",182,1,1,1,1,2,1,1,2,1,0,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,0,2
"184",183,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,0,1,1,1,2,1,1,2,1,0,1,1,1,1,2,0,2,1,2,2,2,1,2,1
"185",184,2,2,2,1,2,2,1,1,2,1,2,0,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,1,0,2,2,2,1,1,1,1,2
"186",185,2,0,2,1,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2
"187",186,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,0,2,2,2,2,1,2
"188",187,2,2,2,1,1,1,2,1,1,1,1,1,1,0,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1
"189",188,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,0,1,2,1,1,1,1,2,2,2,2,2
"190",189,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,0,1,1,2,0,1,2,1,2,2,1,2,2,1,0,2,2,1,2,1,2,2,1
"191",190,1,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,3,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1
"192",191,1,2,1,2,2,2,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2
"193",192,2,1,2,1,2,1,2,1,2,0,1,1,2,1,0,1,1,1,2,2,1,1,2,2,1,1,1,0,1,1,1,1,2,2,2,2,1,1,0,1
"194",193,1,2,2,2,1,1,2,2,1,1,2,0,2,1,3,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1
"195",194,1,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,2,0,1,1,2,1,1,1
"196",195,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,3,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2
"197",196,2,1,3,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,0,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,1
"198",197,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,1,2,1,1,1,1,0,2,2,0,1,2,1,2,1,1
"199",198,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1
"200",199,1,2,2,2,2,1,2,1,0,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,0
"201",200,1,0,1,1,2,1,1,1,1,1,1,1,2,0,1,2,2,2,0,1,1,1,2,2,1,1,2,1,1,2,1,1,2,3,2,1,1,1,2,1
"202",201,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,0,0,2,1,2,1,1,2,1,1,1,2,1,3,2,1,2,2,1,1,1
"203",202,1,1,1,2,2,1,0,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,0,1,2,1,2,1,1,1,1,2
"204",203,1,2,1,1,1,1,2,1,1,2,2,1,1,2,0,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1
"205",204,1,0,1,1,2,1,0,2,1,1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,2,1,2,1,1,2,1
"206",205,0,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1
"207",206,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,0,1,1,1,1,0,1,1,1,2,0,0,1,1,1,2,1
"208",207,1,1,1,2,1,1,1,1,1,0,1,0,2,1,1,0,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,2,1,0,1
"209",208,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1
"210",209,0,0,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,0,1,1,1
"211",210,1,1,1,1,2,0,1,1,1,0,1,2,0,0,1,1,1,1,0,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,0
"212",211,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"213",212,1,0,0,2,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,2,1,0,0,1
"214",213,0,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,2,0,1,1,1,0,1,0,1,1,1,1,1,1,2,1,3,2,0,1,2,1
"215",214,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,2,1,1,1,1,1,0,2,1,1,1,1,2,1,1,1,1,2
"216",215,1,1,2,2,1,1,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
"217",216,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,2,1,1,1,1
"218",217,1,1,0,1,2,1,1,1,0,1,1,2,1,1,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,2,2,1,1,1,1
"219",218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1
"220",219,1,1,2,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,0,1,0,1,1,1,2,0,0,1,0,0,1,1,1,1,1,1,0
"221",220,1,2,1,1,2,1,0,2,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
"222",221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,1,2,1,1,1,1,0,1,1
"223",222,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1
"224",223,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,2,1,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,0,2,1,1,0,1
"225",224,1,1,0,1,1,1,1,0,2,0,2,1,1,1,1,1,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
"226",225,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"227",226,1,1,1,0,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,0,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"228",227,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"229",228,1,2,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,2,1,2,1,1,2,0,1,1,2,1,1,1,1,1,0,1,0,1
"230",229,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1
"231",230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,2,1,0,0,1,2,1,1,1,2,0
"232",231,1,1,1,1,2,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
"233",232,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,2,0,1,1,2,0,1,1,1,0,1,2,1,1,1,2,1,1,1,2
"234",233,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
"235",234,1,1,1,1,1,0,1,1,1,1,1,2,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2
"236",235,0,1,1,0,1,1,1,0,1,0,0,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,0
"237",236,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
"238",237,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,0,1,1,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"239",238,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,2,1,0,0,1,1,1,2,1,1
"240",239,1,1,1,1,1,1,0,0,1,0,1,1,1,1,2,0,1,0,0,1,2,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"241",240,1,1,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2
"242",241,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,1,1,1,1,0
"243",242,1,1,0,1,2,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
"244",243,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,1,1,1,0,1,1
"245",244,0,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,2,1,1,1,1
"246",245,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,0,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0
"247",246,1,1,0,1,0,1,1,1,1,2,1,2,0,1,1,1,0,1,0,2,1,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,0,0,1,1
"248",247,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"249",248,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
"250",249,1,1,2,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,1,0,2,1,0,1,1,1,1,2,1,0,1,0,1,1,1,1,1,1
"251",250,1,0,1,0,1,1,1,2,1,1,1,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
"252",251,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
"253",252,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
"254",253,1,0,1,1,1,2,1,1,1,1,1,0,0,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1
"255",254,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,0,1,2,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
"256",255,0,1,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,0,1,1,1,1,1,0,1,1,1,1,1,2,1,0
"257",256,1,0,1,0,0,1,1,2,0,0,1,1,1,1,0,1,1,1,2,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"258",257,1,1,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
"259",258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
"260",259,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,2,1,1,1,1,1,0,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1
"261",260,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,2,1,1,1,1,1,0,1,2,0,1,2
"262",261,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"263",262,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"264",263,2,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,0,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"265",264,1,0,1,0,1,1,1,1,2,1,0,1,1,1,1,2,2,1,1,1,1,0,1,2,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1
"266",265,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,2,1,1,1,1,1,0,1
"267",266,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,2,2,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1
"268",267,0,1,1,1,1,1,1,1,1,1,1,0,1,2,0,1,1,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"269",268,1,1,1,1,0,0,1,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"270",269,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0
"271",270,1,1,1,0,1,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"272",271,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2
"273",272,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1
"274",273,1,2,1,1,1,2,2,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,1,1,1,2,0,1,1,1,1,1,1,1
"275",274,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,2,1,1,0,1,1,1,1,1,1
"276",275,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
"277",276,1,1,1,2,1,2,2,1,1,1,1,1,0,0,1,1,1,0,1,0,1,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"278",277,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,0,1,0,0,2,1,1,1,1,1,1,1
"279",278,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"280",279,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,2,1,2,2,1,1,1,1,0,1,0,1,2,1,1
"281",280,1,1,1,1,1,1,1,1,2,0,2,1,1,2,1,1,1,1,2,1,1,1,0,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
"282",281,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,1,1,1,0,0,1,0,1,1,1,1,1,1,2,1,1,1,0
"283",282,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
"284",283,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,2,1,1,1,0,0,1,1,1,1,1,0,1
"285",284,0,1,0,2,1,1,1,1,1,2,0,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
"286",285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
"287",286,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,2
"288",287,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1
"289",288,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
"290",289,1,1,2,1,1,1,1,1,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1
"291",290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,0,1,1,1,1,1,1,1,1,0,1,1,1
"292",291,1,1,1,1,2,1,0,1,1,1,1,1,1,2,1,1,0,1,1,1,1,0,1,2,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"293",292,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
"294",293,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1,0,1,1,1,1,0
"295",294,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"296",295,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"297",296,1,0,0,1,1,0,1,2,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"298",297,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"299",298,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"300",299,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,2,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
"301",300,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"302",301,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2,0,0,2,0,1,1,1,1,1
"303",302,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,2,0,1,1,1,1,0,1
"304",303,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"305",304,1,0,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"306",305,1,1,1,1,1,1,1,1,1,1,0,1,2,0,1,1,1,0,0,1,1,0,0,1,1,1,2,0,1,1,0,1,1,1,0,1,1,1,1,1
"307",306,1,1,1,1,0,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1,1,1,1,1,1,0,1,0,1,0,1,1
"308",307,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,0,1
"309",308,0,1,0,1,1,0,1,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,1,1,2,1,1
"310",309,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,0,1,1,1,1
"311",310,1,1,1,1,2,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,0,2,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"312",311,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0
"313",312,0,1,1,1,2,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,2,1,0,1,1,1,0,1,1,1,1,1,1,0,1,2,1,2
"314",313,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,2,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1
"315",314,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,2,2,1,1,1,1,1,1,1,1
"316",315,2,1,1,0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,1,0,1,1,1,0,2,1,0,1,1
"317",316,1,1,0,2,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"318",317,1,0,1,1,1,1,1,2,1,0,1,0,1,1,1,1,1,2,1,1,1,1,2,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1
"319",318,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
